tm_value,board_size,winner,margin,komi
0,9,White,20.5,5.5
0,9,Black,13.5,5.5
0,9,White,40.5,5.5
0,9,Black,11.5,5.5
0,9,White,86.5,5.5
0,9,White,40.5,5.5
0,9,Black,75.5,5.5
0,9,White,34.5,5.5
0,9,White,18.5,5.5
0,9,White,54.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,Black,13.5,5.5
0,9,Black,17.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,White,18.5,5.5
0,9,White,36.5,5.5
0,9,Black,33.5,5.5
0,9,Black,1.5,5.5
0,9,White,0.5,5.5
0,9,White,26.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,Black,25.5,5.5
0,9,Black,29.5,5.5
0,9,White,40.5,5.5
0,9,Black,27.5,5.5
0,9,White,26.5,5.5
0,9,White,6.5,5.5
0,9,Black,7.5,5.5
0,9,Black,33.5,5.5
0,9,Black,75.5,5.5
0,9,White,0.5,5.5
0,9,Black,75.5,5.5
0,9,White,40.5,5.5
0,9,Black,7.5,5.5
0,9,White,26.5,5.5
0,9,Black,75.5,5.5
0,9,Black,23.5,5.5
0,9,Black,21.5,5.5
0,9,White,86.5,5.5
0,9,White,46.5,5.5
0,9,White,52.5,5.5
0,9,White,30.5,5.5
0,9,White,86.5,5.5
0,9,Black,13.5,5.5
0,9,White,10.5,5.5
0,9,Black,9.5,5.5
0,9,White,86.5,5.5
0,9,Black,27.5,5.5
0,9,White,50.5,5.5
0,9,White,16.5,5.5
0,9,Black,41.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,White,0.5,5.5
0,9,White,14.5,5.5
0,9,Black,59.5,5.5
0,9,White,16.5,5.5
0,9,White,86.5,5.5
0,9,White,14.5,5.5
0,9,White,26.5,5.5
0,9,Black,7.5,5.5
0,9,White,20.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,White,8.5,5.5
0,9,Black,17.5,5.5
0,9,White,26.5,5.5
0,9,White,50.5,5.5
0,9,Black,15.5,5.5
0,9,Black,23.5,5.5
0,9,White,18.5,5.5
0,9,Black,23.5,5.5
0,9,White,24.5,5.5
0,9,Black,11.5,5.5
0,9,White,34.5,5.5
0,9,Black,7.5,5.5
0,9,White,10.5,5.5
0,9,White,86.5,5.5
0,9,Black,21.5,5.5
0,9,Black,41.5,5.5
0,9,White,14.5,5.5
0,9,Black,21.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,16.5,5.5
0,9,Black,75.5,5.5
0,9,Black,5.5,5.5
0,9,White,10.5,5.5
0,9,Black,13.5,5.5
0,9,White,6.5,5.5
0,9,White,86.5,5.5
0,9,White,16.5,5.5
0,9,White,2.5,5.5
0,9,Black,27.5,5.5
0,9,White,0.5,5.5
0,9,White,40.5,5.5
0,9,Black,11.5,5.5
0,9,White,86.5,5.5
0,9,Black,3.5,5.5
0,9,White,40.5,5.5
0,9,White,36.5,5.5
0,9,White,26.5,5.5
0,9,White,10.5,5.5
0,9,White,6.5,5.5
0,9,Black,75.5,5.5
0,9,White,8.5,5.5
0,9,White,38.5,5.5
0,9,Black,3.5,5.5
0,9,Black,75.5,5.5
0,9,Black,19.5,5.5
0,9,Black,1.5,5.5
0,9,Black,41.5,5.5
0,9,White,30.5,5.5
0,9,White,36.5,5.5
0,9,Black,7.5,5.5
0,9,Black,5.5,5.5
0,9,White,86.5,5.5
0,9,Black,5.5,5.5
0,9,Black,1.5,5.5
0,9,White,34.5,5.5
0,9,White,86.5,5.5
0,9,Black,9.5,5.5
0,9,Black,5.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,White,8.5,5.5
0,9,White,6.5,5.5
0,9,Black,75.5,5.5
0,9,White,46.5,5.5
0,9,White,28.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,White,20.5,5.5
0,9,White,34.5,5.5
0,9,Black,11.5,5.5
0,9,White,4.5,5.5
0,9,White,44.5,5.5
0,9,White,6.5,5.5
0,9,White,22.5,5.5
0,9,Black,37.5,5.5
0,9,Black,35.5,5.5
0,9,White,30.5,5.5
0,9,White,8.5,5.5
0,9,Black,1.5,5.5
0,9,White,26.5,5.5
0,9,Black,5.5,5.5
0,9,White,26.5,5.5
0,9,White,16.5,5.5
0,9,White,32.5,5.5
0,9,White,32.5,5.5
0,9,White,20.5,5.5
0,9,Black,15.5,5.5
0,9,Black,11.5,5.5
0,9,Black,15.5,5.5
0,9,White,48.5,5.5
0,9,White,4.5,5.5
0,9,White,6.5,5.5
0,9,Black,29.5,5.5
0,9,White,12.5,5.5
0,9,White,32.5,5.5
0,9,White,10.5,5.5
0,9,White,46.5,5.5
0,9,White,22.5,5.5
0,9,White,20.5,5.5
0,9,Black,5.5,5.5
0,9,Black,1.5,5.5
0,9,White,14.5,5.5
0,9,Black,75.5,5.5
0,9,Black,7.5,5.5
0,9,White,0.5,5.5
0,9,White,42.5,5.5
0,9,Black,5.5,5.5
0,9,Black,37.5,5.5
0,9,White,20.5,5.5
0,9,Black,5.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,Black,21.5,5.5
0,9,Black,7.5,5.5
0,9,White,20.5,5.5
0,9,White,42.5,5.5
0,9,White,20.5,5.5
0,9,Black,19.5,5.5
0,9,White,8.5,5.5
0,9,White,34.5,5.5
0,9,White,44.5,5.5
0,9,White,24.5,5.5
0,9,Black,35.5,5.5
0,9,Black,15.5,5.5
0,9,White,2.5,5.5
0,9,White,16.5,5.5
0,9,White,14.5,5.5
0,9,Black,75.5,5.5
0,9,White,14.5,5.5
0,9,White,32.5,5.5
0,9,White,46.5,5.5
0,9,White,86.5,5.5
0,9,Black,37.5,5.5
0,9,Black,19.5,5.5
0,9,White,16.5,5.5
0,9,White,28.5,5.5
0,9,Black,7.5,5.5
0,9,White,50.5,5.5
0,9,Black,75.5,5.5
0,9,White,4.5,5.5
0,9,White,2.5,5.5
0,9,White,50.5,5.5
0,9,Black,9.5,5.5
0,9,White,18.5,5.5
0,9,Black,15.5,5.5
0,9,White,16.5,5.5
0,9,White,4.5,5.5
0,9,Black,75.5,5.5
0,9,Black,11.5,5.5
0,9,White,4.5,5.5
0,9,White,54.5,5.5
0,9,White,22.5,5.5
0,9,White,0.5,5.5
0,9,White,2.5,5.5
0,9,Black,29.5,5.5
0,9,Black,3.5,5.5
0,9,White,4.5,5.5
0,9,Black,11.5,5.5
0,9,White,86.5,5.5
0,9,Black,29.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,Black,43.5,5.5
0,9,Black,75.5,5.5
0,9,White,18.5,5.5
0,9,Black,35.5,5.5
0,9,White,86.5,5.5
0,9,Black,43.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,Black,3.5,5.5
0,9,Black,21.5,5.5
0,9,Black,75.5,5.5
0,9,Black,23.5,5.5
0,9,White,8.5,5.5
0,9,Black,27.5,5.5
0,9,White,30.5,5.5
0,9,Black,27.5,5.5
0,9,Black,9.5,5.5
0,9,Black,13.5,5.5
0,9,White,32.5,5.5
0,9,Black,19.5,5.5
0,9,White,16.5,5.5
0,9,White,36.5,5.5
0,9,White,14.5,5.5
0,9,Black,57.5,5.5
0,9,White,42.5,5.5
0,9,White,34.5,5.5
0,9,White,12.5,5.5
0,9,White,42.5,5.5
0,9,White,2.5,5.5
0,9,White,86.5,5.5
0,9,White,10.5,5.5
0,9,Black,7.5,5.5
0,9,White,10.5,5.5
0,9,White,18.5,5.5
0,9,White,4.5,5.5
0,9,White,0.5,5.5
0,9,White,12.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,White,4.5,5.5
0,9,White,32.5,5.5
0,9,White,18.5,5.5
0,9,White,44.5,5.5
0,9,White,48.5,5.5
0,9,White,48.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,0.5,5.5
0,9,Black,9.5,5.5
0,9,Black,17.5,5.5
0,9,White,8.5,5.5
0,9,Black,75.5,5.5
0,9,White,24.5,5.5
0,9,White,18.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,13.5,5.5
0,9,White,86.5,5.5
0,9,White,12.5,5.5
0,9,Black,75.5,5.5
0,9,Black,7.5,5.5
0,9,White,10.5,5.5
0,9,Black,5.5,5.5
0,9,White,26.5,5.5
0,9,White,46.5,5.5
0,9,Black,19.5,5.5
0,9,White,86.5,5.5
0,9,White,22.5,5.5
0,9,Black,23.5,5.5
0,9,Black,75.5,5.5
0,9,Black,5.5,5.5
0,9,White,20.5,5.5
0,9,Black,75.5,5.5
0,9,White,14.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,Black,27.5,5.5
0,9,White,86.5,5.5
0,9,Black,7.5,5.5
0,9,White,42.5,5.5
0,9,White,56.5,5.5
0,9,Black,47.5,5.5
0,9,White,32.5,5.5
0,9,White,32.5,5.5
0,9,Black,75.5,5.5
0,9,White,22.5,5.5
0,9,Black,11.5,5.5
0,9,Black,17.5,5.5
0,9,Black,31.5,5.5
0,9,Black,1.5,5.5
0,9,White,24.5,5.5
0,9,Black,21.5,5.5
0,9,White,86.5,5.5
0,9,White,34.5,5.5
0,9,Black,15.5,5.5
0,9,Black,7.5,5.5
0,9,Black,3.5,5.5
0,9,Black,19.5,5.5
0,9,Black,75.5,5.5
0,9,White,38.5,5.5
0,9,Black,37.5,5.5
0,9,White,20.5,5.5
0,9,Black,23.5,5.5
0,9,White,22.5,5.5
0,9,White,14.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,43.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,Black,17.5,5.5
0,9,White,20.5,5.5
0,9,Black,75.5,5.5
0,9,White,8.5,5.5
0,9,White,14.5,5.5
0,9,Black,3.5,5.5
0,9,Black,17.5,5.5
0,9,Black,9.5,5.5
0,9,White,86.5,5.5
0,9,White,12.5,5.5
0,9,Black,13.5,5.5
0,9,White,24.5,5.5
0,9,White,34.5,5.5
0,9,White,86.5,5.5
0,9,Black,35.5,5.5
0,9,Black,15.5,5.5
0,9,Black,75.5,5.5
0,9,White,36.5,5.5
0,9,Black,21.5,5.5
0,9,Black,39.5,5.5
0,9,White,28.5,5.5
0,9,White,0.5,5.5
0,9,White,10.5,5.5
0,9,White,2.5,5.5
0,9,Black,15.5,5.5
0,9,White,2.5,5.5
0,9,White,86.5,5.5
0,9,White,66.5,5.5
0,9,White,52.5,5.5
0,9,Black,75.5,5.5
0,9,White,6.5,5.5
0,9,White,0.5,5.5
0,9,Black,27.5,5.5
0,9,Black,75.5,5.5
0,9,White,8.5,5.5
0,9,Black,15.5,5.5
0,9,White,26.5,5.5
0,9,Black,29.5,5.5
0,9,White,44.5,5.5
0,9,White,24.5,5.5
0,9,Black,15.5,5.5
0,9,Black,13.5,5.5
0,9,White,16.5,5.5
0,9,White,4.5,5.5
0,9,Black,7.5,5.5
0,9,Black,15.5,5.5
0,9,Black,27.5,5.5
0,9,White,4.5,5.5
0,9,Black,7.5,5.5
0,9,Black,29.5,5.5
0,9,White,26.5,5.5
0,9,White,16.5,5.5
0,9,White,46.5,5.5
0,9,White,0.5,5.5
0,9,Black,11.5,5.5
0,9,Black,9.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,Black,1.5,5.5
0,9,Black,75.5,5.5
0,9,White,44.5,5.5
0,9,White,16.5,5.5
0,9,White,0.5,5.5
0,9,White,8.5,5.5
0,9,Black,21.5,5.5
0,9,White,10.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,White,32.5,5.5
0,9,White,28.5,5.5
0,9,Black,11.5,5.5
0,9,White,2.5,5.5
0,9,White,10.5,5.5
0,9,Black,75.5,5.5
0,9,Black,9.5,5.5
0,9,Black,9.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,White,24.5,5.5
0,9,White,46.5,5.5
0,9,White,40.5,5.5
0,9,White,86.5,5.5
0,9,Black,21.5,5.5
0,9,Black,5.5,5.5
0,9,Black,13.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,17.5,5.5
0,9,White,2.5,5.5
0,9,Black,41.5,5.5
0,9,Black,3.5,5.5
0,9,Black,15.5,5.5
0,9,White,50.5,5.5
0,9,White,8.5,5.5
0,9,Black,75.5,5.5
0,9,White,18.5,5.5
0,9,White,86.5,5.5
0,9,White,16.5,5.5
0,9,White,4.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,42.5,5.5
0,9,Black,21.5,5.5
0,9,Black,9.5,5.5
0,9,White,44.5,5.5
0,9,Black,3.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,White,2.5,5.5
0,9,White,0.5,5.5
0,9,White,22.5,5.5
0,9,White,86.5,5.5
0,9,Black,37.5,5.5
0,9,White,4.5,5.5
0,9,Black,25.5,5.5
0,9,Black,15.5,5.5
0,9,White,2.5,5.5
0,9,White,86.5,5.5
0,9,White,24.5,5.5
0,9,Black,39.5,5.5
0,9,Black,7.5,5.5
0,9,Black,75.5,5.5
0,9,Black,9.5,5.5
0,9,White,30.5,5.5
0,9,Black,3.5,5.5
0,9,White,52.5,5.5
0,9,White,86.5,5.5
0,9,White,20.5,5.5
0,9,White,86.5,5.5
0,9,White,0.5,5.5
0,9,Black,75.5,5.5
0,9,White,48.5,5.5
0,9,Black,31.5,5.5
0,9,White,24.5,5.5
0,9,White,20.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,White,50.5,5.5
0,9,Black,41.5,5.5
0,9,White,16.5,5.5
0,9,White,2.5,5.5
0,9,Black,21.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,18.5,5.5
0,9,Black,7.5,5.5
0,9,Black,39.5,5.5
0,9,White,34.5,5.5
0,9,White,86.5,5.5
0,9,Black,43.5,5.5
0,9,White,86.5,5.5
0,9,Black,7.5,5.5
0,9,Black,19.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,8.5,5.5
0,9,White,2.5,5.5
0,9,White,18.5,5.5
0,9,White,36.5,5.5
0,9,Black,11.5,5.5
0,9,Black,75.5,5.5
0,9,White,36.5,5.5
0,9,White,14.5,5.5
0,9,White,86.5,5.5
0,9,Black,35.5,5.5
0,9,Black,19.5,5.5
0,9,White,22.5,5.5
0,9,White,86.5,5.5
0,9,White,6.5,5.5
0,9,White,6.5,5.5
0,9,White,20.5,5.5
0,9,Black,17.5,5.5
0,9,White,12.5,5.5
0,9,Black,25.5,5.5
0,9,Black,23.5,5.5
0,9,Black,41.5,5.5
0,9,Black,1.5,5.5
0,9,White,12.5,5.5
0,9,White,28.5,5.5
0,9,White,8.5,5.5
0,9,White,16.5,5.5
0,9,Black,13.5,5.5
0,9,White,8.5,5.5
0,9,Black,25.5,5.5
0,9,Black,9.5,5.5
0,9,White,86.5,5.5
0,9,White,26.5,5.5
0,9,White,24.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,Black,1.5,5.5
0,9,Black,21.5,5.5
0,9,White,40.5,5.5
0,9,Black,5.5,5.5
0,9,White,2.5,5.5
0,9,White,86.5,5.5
0,9,White,28.5,5.5
0,9,White,26.5,5.5
0,9,White,86.5,5.5
0,9,White,24.5,5.5
0,9,White,86.5,5.5
0,9,White,20.5,5.5
0,9,Black,75.5,5.5
0,9,Black,13.5,5.5
0,9,Black,29.5,5.5
0,9,Black,23.5,5.5
0,9,Black,75.5,5.5
0,9,White,0.5,5.5
0,9,Black,17.5,5.5
0,9,White,4.5,5.5
0,9,Black,11.5,5.5
0,9,White,86.5,5.5
0,9,White,56.5,5.5
0,9,Black,37.5,5.5
0,9,White,16.5,5.5
0,9,Black,31.5,5.5
0,9,Black,5.5,5.5
0,9,Black,75.5,5.5
0,9,Black,75.5,5.5
0,9,White,4.5,5.5
0,9,Black,5.5,5.5
0,9,Black,15.5,5.5
0,9,White,14.5,5.5
0,9,White,86.5,5.5
0,9,White,22.5,5.5
0,9,Black,49.5,5.5
0,9,White,20.5,5.5
0,9,Black,5.5,5.5
0,9,White,86.5,5.5
0,9,White,10.5,5.5
0,9,Black,3.5,5.5
0,9,White,64.5,5.5
0,9,Black,41.5,5.5
0,9,White,32.5,5.5
0,9,White,6.5,5.5
0,9,White,86.5,5.5
0,9,Black,47.5,5.5
0,9,Black,19.5,5.5
0,9,White,20.5,5.5
0,9,Black,5.5,5.5
0,9,White,14.5,5.5
0,9,Black,25.5,5.5
0,9,Black,15.5,5.5
0,9,White,86.5,5.5
0,9,Black,3.5,5.5
0,9,Black,11.5,5.5
0,9,White,16.5,5.5
0,9,White,4.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,37.5,5.5
0,9,White,36.5,5.5
0,9,White,18.5,5.5
0,9,White,42.5,5.5
0,9,White,54.5,5.5
0,9,Black,17.5,5.5
0,9,Black,31.5,5.5
0,9,Black,19.5,5.5
0,9,White,20.5,5.5
0,9,Black,75.5,5.5
0,9,White,18.5,5.5
0,9,Black,39.5,5.5
0,9,White,36.5,5.5
0,9,White,2.5,5.5
0,9,Black,35.5,5.5
0,9,White,26.5,5.5
0,9,Black,75.5,5.5
0,9,White,18.5,5.5
0,9,Black,11.5,5.5
0,9,White,20.5,5.5
0,9,White,86.5,5.5
0,9,White,16.5,5.5
0,9,White,8.5,5.5
0,9,Black,5.5,5.5
0,9,White,48.5,5.5
0,9,Black,33.5,5.5
0,9,Black,19.5,5.5
0,9,White,10.5,5.5
0,9,Black,3.5,5.5
0,9,Black,75.5,5.5
0,9,Black,5.5,5.5
0,9,White,34.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,White,12.5,5.5
0,9,White,22.5,5.5
0,9,White,28.5,5.5
0,9,White,18.5,5.5
0,9,Black,75.5,5.5
0,9,Black,37.5,5.5
0,9,Black,5.5,5.5
0,9,Black,23.5,5.5
0,9,Black,75.5,5.5
0,9,Black,27.5,5.5
0,9,White,4.5,5.5
0,9,Black,23.5,5.5
0,9,Black,15.5,5.5
0,9,Black,49.5,5.5
0,9,White,0.5,5.5
0,9,White,86.5,5.5
0,9,Black,23.5,5.5
0,9,White,86.5,5.5
0,9,White,24.5,5.5
0,9,White,22.5,5.5
0,9,Black,31.5,5.5
0,9,Black,11.5,5.5
0,9,White,0.5,5.5
0,9,White,10.5,5.5
0,9,White,40.5,5.5
0,9,Black,21.5,5.5
0,9,Black,75.5,5.5
0,9,White,48.5,5.5
0,9,Black,15.5,5.5
0,9,White,0.5,5.5
0,9,White,26.5,5.5
0,9,White,86.5,5.5
0,9,Black,7.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,Black,33.5,5.5
0,9,Black,15.5,5.5
0,9,Black,13.5,5.5
0,9,Black,75.5,5.5
0,9,Black,17.5,5.5
0,9,White,20.5,5.5
0,9,White,12.5,5.5
0,9,Black,15.5,5.5
0,9,White,30.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,35.5,5.5
0,9,Black,75.5,5.5
0,9,White,18.5,5.5
0,9,Black,75.5,5.5
0,9,Black,51.5,5.5
0,9,White,10.5,5.5
0,9,Black,1.5,5.5
0,9,White,32.5,5.5
0,9,White,34.5,5.5
0,9,Black,13.5,5.5
0,9,Black,1.5,5.5
0,9,Black,35.5,5.5
0,9,White,8.5,5.5
0,9,White,6.5,5.5
0,9,Black,19.5,5.5
0,9,Black,75.5,5.5
0,9,White,10.5,5.5
0,9,White,86.5,5.5
0,9,White,18.5,5.5
0,9,White,28.5,5.5
0,9,White,14.5,5.5
0,9,White,24.5,5.5
0,9,Black,13.5,5.5
0,9,Black,75.5,5.5
0,9,White,44.5,5.5
0,9,Black,75.5,5.5
0,9,White,4.5,5.5
0,9,White,6.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,13.5,5.5
0,9,White,14.5,5.5
0,9,Black,15.5,5.5
0,9,White,86.5,5.5
0,9,White,32.5,5.5
0,9,Black,45.5,5.5
0,9,White,22.5,5.5
0,9,Black,31.5,5.5
0,9,White,10.5,5.5
0,9,Black,13.5,5.5
0,9,White,6.5,5.5
0,9,White,8.5,5.5
0,9,Black,75.5,5.5
0,9,Black,33.5,5.5
0,9,White,30.5,5.5
0,9,White,10.5,5.5
0,9,Black,21.5,5.5
0,9,Black,7.5,5.5
0,9,Black,75.5,5.5
0,9,White,20.5,5.5
0,9,Black,75.5,5.5
0,9,White,10.5,5.5
0,9,Black,9.5,5.5
0,9,White,12.5,5.5
0,9,White,50.5,5.5
0,9,White,28.5,5.5
0,9,Black,75.5,5.5
0,9,White,36.5,5.5
0,9,White,38.5,5.5
0,9,Black,5.5,5.5
0,9,White,38.5,5.5
0,9,Black,5.5,5.5
0,9,Black,75.5,5.5
0,9,White,36.5,5.5
0,9,White,10.5,5.5
0,9,Black,75.5,5.5
0,9,White,28.5,5.5
0,9,White,12.5,5.5
0,9,Black,19.5,5.5
0,9,Black,13.5,5.5
0,9,White,8.5,5.5
0,9,White,4.5,5.5
0,9,Black,17.5,5.5
0,9,White,86.5,5.5
0,9,Black,11.5,5.5
0,9,White,42.5,5.5
0,9,Black,75.5,5.5
0,9,Black,9.5,5.5
0,9,White,6.5,5.5
0,9,White,6.5,5.5
0,9,White,10.5,5.5
0,9,White,14.5,5.5
0,9,White,34.5,5.5
0,9,White,4.5,5.5
0,9,White,6.5,5.5
0,9,White,8.5,5.5
0,9,Black,3.5,5.5
0,9,White,44.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,White,86.5,5.5
0,9,Black,3.5,5.5
0,9,White,86.5,5.5
0,9,Black,5.5,5.5
0,9,White,18.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,White,4.5,5.5
0,9,White,86.5,5.5
0,9,White,4.5,5.5
0,9,White,8.5,5.5
0,9,Black,1.5,5.5
0,9,Black,1.5,5.5
0,9,White,14.5,5.5
0,9,Black,17.5,5.5
0,9,Black,9.5,5.5
0,9,White,6.5,5.5
0,9,White,36.5,5.5
0,9,Black,1.5,5.5
0,9,Black,75.5,5.5
0,9,Black,3.5,5.5
0,9,White,30.5,5.5
0,9,White,22.5,5.5
0,9,White,46.5,5.5
0,9,White,2.5,5.5
0,9,Black,1.5,5.5
0,9,White,86.5,5.5
0,9,Black,21.5,5.5
0,9,Black,23.5,5.5
0,9,Black,75.5,5.5
0,9,Black,5.5,5.5
0,9,White,24.5,5.5
0,9,White,10.5,5.5
0,9,White,16.5,5.5
0,9,White,22.5,5.5
0,9,Black,11.5,5.5
0,9,White,6.5,5.5
0,9,White,86.5,5.5
0,9,White,2.5,5.5
0,9,White,40.5,5.5
0,9,White,40.5,5.5
0,9,Black,41.5,5.5
0,9,White,56.5,5.5
0,9,White,12.5,5.5
0,9,Black,75.5,5.5
0,9,Black,13.5,5.5
0,9,Black,21.5,5.5
0,9,White,24.5,5.5
0,9,White,42.5,5.5
0,9,Black,75.5,5.5
0,9,Black,23.5,5.5
0,9,White,12.5,5.5
0,9,Black,41.5,5.5
0,9,White,10.5,5.5
0,9,White,2.5,5.5
0,9,White,2.5,5.5
0,9,Black,27.5,5.5
0,9,Black,75.5,5.5
0,9,White,22.5,5.5
0,9,White,50.5,5.5
0,9,Black,75.5,5.5
0,9,Black,35.5,5.5
0,9,White,86.5,5.5
0,9,Black,1.5,5.5
0,9,White,16.5,5.5
0,9,Black,19.5,5.5
0,9,Black,11.5,5.5
0,9,Black,1.5,5.5
0,9,White,6.5,5.5
0,9,Black,9.5,5.5
0,9,White,24.5,5.5
0,9,Black,75.5,5.5
0,9,White,26.5,5.5
0,9,White,18.5,5.5
0,9,Black,33.5,5.5
0,9,White,86.5,5.5
0,9,White,0.5,5.5
0,9,White,86.5,5.5
0,9,Black,19.5,5.5
0,9,White,86.5,5.5
0,9,White,16.5,5.5
0,9,White,40.5,5.5
0,9,Black,7.5,5.5
0,9,White,48.5,5.5
0,9,Black,49.5,5.5
0,9,Black,5.5,5.5
0,9,White,86.5,5.5
0,9,Black,29.5,5.5
0,9,White,12.5,5.5
0,9,White,22.5,5.5
0,9,White,44.5,5.5
0,9,White,86.5,5.5
0,9,Black,9.5,5.5
0,9,Black,19.5,5.5
0,9,Black,7.5,5.5
0,9,White,18.5,5.5
0,9,White,16.5,5.5
0,9,Black,9.5,5.5
0,9,Black,35.5,5.5
0,9,White,34.5,5.5
0,9,Black,75.5,5.5
0,9,Black,33.5,5.5
0,9,Black,75.5,5.5
0,9,White,2.5,5.5
0,9,White,86.5,5.5
0,9,White,34.5,5.5
0,9,White,18.5,5.5
0,9,White,14.5,5.5
0,9,White,86.5,5.5
0,9,Black,75.5,5.5
0,9,White,8.5,5.5
0,9,Black,13.5,5.5
0,9,Black,1.5,5.5
0,9,Black,31.5,5.5
0,9,White,4.5,5.5
0,9,Black,31.5,5.5
0,9,White,12.5,5.5
0,9,White,86.5,5.5
0,9,White,12.5,5.5
0,9,White,6.5,5.5
0,9,White,86.5,5.5
0,9,White,20.5,5.5
0,9,White,18.5,5.5
0,9,White,22.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,Black,49.5,5.5
0,9,White,2.5,5.5
0,9,White,48.5,5.5
0,9,Black,13.5,5.5
0,9,White,86.5,5.5
0,9,Black,35.5,5.5
0,9,White,22.5,5.5
0,9,Black,17.5,5.5
0,9,Black,15.5,5.5
0,9,Black,75.5,5.5
0,9,White,14.5,5.5
0,9,White,86.5,5.5
0,9,White,18.5,5.5
0,9,White,42.5,5.5
0,9,White,44.5,5.5
0,9,White,14.5,5.5
0,9,White,86.5,5.5
0,9,Black,11.5,5.5
0,9,Black,11.5,5.5
0,9,Black,75.5,5.5
0,9,Black,29.5,5.5
0,9,Black,75.5,5.5
0,9,White,86.5,5.5
0,9,White,4.5,5.5
0,9,Black,19.5,5.5
0,9,Black,11.5,5.5
0,9,White,6.5,5.5
0,9,Black,75.5,5.5
0,9,Black,3.5,5.5
0,9,Black,51.5,5.5
0,9,Black,5.5,5.5
0,9,White,4.5,5.5
0,9,Black,75.5,5.5
0,9,Black,27.5,5.5
0,9,White,86.5,5.5
0,9,White,38.5,5.5
0,9,Black,13.5,5.5
0,9,White,10.5,5.5
0,9,Black,9.5,5.5
0,9,Black,75.5,5.5
0,9,Black,25.5,5.5
0,9,Black,29.5,5.5
0,9,White,10.5,5.5
0,9,Black,75.5,5.5
0,13,Black,68.5,6.5
0,13,White,11.5,6.5
0,13,White,133.5,6.5
0,13,White,95.5,6.5
0,13,Black,34.5,6.5
0,13,White,17.5,6.5
0,13,White,9.5,6.5
0,13,White,25.5,6.5
0,13,White,5.5,6.5
0,13,Black,104.5,6.5
0,13,White,17.5,6.5
0,13,White,85.5,6.5
0,13,Black,12.5,6.5
0,13,Black,24.5,6.5
0,13,White,93.5,6.5
0,13,White,13.5,6.5
0,13,White,13.5,6.5
0,13,White,45.5,6.5
0,13,Black,74.5,6.5
0,13,Black,40.5,6.5
0,13,White,23.5,6.5
0,13,White,149.5,6.5
0,13,White,121.5,6.5
0,13,Black,24.5,6.5
0,13,Black,16.5,6.5
0,13,White,47.5,6.5
0,13,Black,28.5,6.5
